"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"513","LINCOLN SQUARE",2015,40761,28.7975926381818,7.588037006,3.67605391354545,78.3037620536364,3.66677091190909,9.93437951845455,15.9221517853636,61.6123896009091,4.42173475081818,48.3054248909091,50.2078714890909,34.8,71510
"514","LINCOLN SQUARE",2016,41483,28.9461238063636,7.17686829518182,3.72386665390909,78.5072660463636,3.76002459563636,9.76318211527273,15.931585796,61.9104717154545,3.98457697918182,47.1508063909091,51.2525234290909,35.3,72218
"515","LINCOLN SQUARE",2017,41715,30.4330113072727,7.59434163072727,3.44782717872727,78.5853752936364,3.97856481927273,9.46449568354545,15.2252323348182,62.9771798327273,2.899782786,47.4529042618182,50.9773170772727,35.6,76750
"516","LINCOLN SQUARE",2018,41713,31.21910299,7.73613458109091,3.31529477181818,79.0766913081818,3.74356227536364,8.05538460409091,16.3870758290909,63.7027001381818,3.09886207990909,47.9891338154545,50.4167810163636,34.9,76964
"517","LINCOLN SQUARE",2019,42103,30.4559797954545,6.97927470009091,3.307105123,79.0701454309091,3.38655849572727,8.41793681172727,16.0550934968182,63.5932648872727,3.04829089845455,47.71071468,50.8487348663636,35.8,86125
"518","LINCOLN SQUARE",2020,41350,31.7490177845455,6.61120474245455,2.73998532281818,77.2747463663636,3.64146924009091,8.41677291518182,15.8696225245455,64.7326657518182,3.32357534918182,46.9712543018182,51.6953764372727,35.7,83000
"519","LINCOLN SQUARE",2021,42338,32.6617652709091,6.90437651663636,2.67248606545455,74.0566512236364,4.43339649363636,9.26486692790909,15.59070328,65.41037204,3.64727161690909,47.9753481072727,50.86490311,36.8,91016
"520","LINCOLN SQUARE",2022,42271,30.7743579572727,6.74943426618182,3.18874314445455,71.4996154709091,3.73159006436364,9.15582091863636,17.9242962200909,65.0736144290909,3.78411558881818,48.1100862890909,50.9653977445455,37,94132
"521","LOGAN SQUARE",2010,73786,20.669901055037,13.6577303787778,2.91486868225926,80.0679967514815,7.52048976937037,2.86954516455556,47.5457964665556,56.0049643703704,4.89380833977778,51.2185839533333,48.5372760522222,31.1,45724
"522","LOGAN SQUARE",2011,73786,20.669901055037,13.6577303787778,2.91486868225926,80.0679967514815,7.52048976937037,2.86954516455556,47.5457964665556,56.0049643703704,4.89380833977778,51.2185839533333,48.5372760522222,31.1,45724
"523","LOGAN SQUARE",2012,73786,20.669901055037,13.6577303787778,2.91486868225926,80.0679967514815,7.52048976937037,2.86954516455556,47.5457964665556,56.0049643703704,4.89380833977778,51.2185839533333,48.5372760522222,31.1,45724
"524","LOGAN SQUARE",2013,73929,20.8648307232593,14.2092822680741,3.66363699111111,81.3546160625926,6.93113301892593,3.0552921587037,46.4529361521852,55.7371120277778,4.61988268374074,50.8833708559259,48.9011335214815,31.5,45221
"525","LOGAN SQUARE",2014,74055,20.9740231206667,13.0878431462222,3.41558002788889,81.6433148133333,6.144465615,2.74499851896296,46.7323127753333,56.6146211366667,4.24258385533333,51.0804883233333,48.7129489366667,31.1,47318
"526","LOGAN SQUARE",2015,74549,21.4764995478889,13.1230896815556,3.71310255644444,81.377559377037,5.50825780359259,2.99851199374074,46.8891067581111,57.8239981740741,3.6255256892963,50.9475088081482,48.8690656681481,31,52625
"527","LOGAN SQUARE",2016,74606,22.2081135274074,12.4319569061481,3.82290623825926,81.1955789796296,5.28178657540741,3.12256403522222,46.0378952968889,58.2286833025926,3.19973861466667,50.6331248377778,49.1643070174074,31.5,55741
"528","LOGAN SQUARE",2017,73927,23.6397571214815,12.0931775124444,4.04410008577778,80.5578335888889,5.46440262648148,3.43648102344444,43.8088100576667,60.6622872611111,2.65486127848148,50.2500293785185,49.542523682963,31.7,65341
"529","LOGAN SQUARE",2018,73689,25.6910647308519,11.9316075112222,3.42768687611111,80.3614830785185,5.57792400348148,3.49596692303704,41.5332472736667,63.0017486340741,2.56168495437037,50.9063399562963,48.8744041185185,31.5,78972
"530","LOGAN SQUARE",2019,73277,26.7764259166296,12.0057533250741,3.62279873659259,80.7119522840741,4.80334060851852,3.83570341866667,39.1146408521481,64.2681477533333,2.27269787151852,50.7754351085185,48.9933509392593,31.5,79231
"531","LOGAN SQUARE",2020,72305,27.4682902575185,10.6019264803333,3.68996377948148,75.6721191588889,5.37804894374074,4.130239314,36.5517556302222,65.4857757796296,2.421989163,49.6718263944444,50.0778682944444,31.8,83000
"532","LOGAN SQUARE",2021,72524,27.698363737037,9.88498156177778,3.57319577562963,69.6580353288889,6.40850590537037,4.13318686555556,35.0465499464444,65.3810485996296,2.66699275462963,49.5417450777778,50.2254111681481,32.1,86953
"533","LOGAN SQUARE",2022,72332,28.0816673137037,9.64375170155556,3.71042717959259,64.3232415974074,6.38547018251852,4.3725324887037,34.8582893925926,64.5098683337037,3.03627772922222,49.1794083785185,50.5292280822222,32.5,100461
"534","LOOP",2010,26363,26.995901966,3.4728952514,2.3028455502,63.626680866,14.053158683,16.655220612,5.3470510956,60.967158536,4.540116959,47.90395875,49.33817161,30.6,73425
"535","LOOP",2011,26363,26.995901966,3.4728952514,2.3028455502,63.626680866,14.053158683,16.655220612,5.3470510956,60.967158536,4.540116959,47.90395875,49.33817161,30.6,73425
"536","LOOP",2012,26363,26.995901966,3.4728952514,2.3028455502,63.626680866,14.053158683,16.655220612,5.3470510956,60.967158536,4.540116959,47.90395875,49.33817161,30.6,73425
"537","LOOP",2013,28614,28.228421202,2.824758876,2.5035255164,64.526975396,13.5193811144,16.849242892,5.7553976822,63.057174928,4.224686688,46.697956068,51.038735664,31,78000
"538","LOOP",2014,30642,27.84274525,2.9272074868,2.7690771544,64.796753024,13.6725811496,16.714755392,5.517959698,63.178741622,4.0153106704,47.445545392,50.520660434,31,84201
"539","LOOP",2015,33442,27.30537785,2.7637234482,2.8548194826,64.380868784,13.6330948846,16.911060836,5.9811526758,62.13996955,3.867718668,46.35630355,51.63694983,31,84934
"540","LOOP",2016,35010,26.9558521822,2.9760884758,2.7218142942,64.23021886,12.9545956374,17.933109322,5.9069963446,61.454865644,3.6267041348,45.63676714,52.384808184,31.7,91681
"541","LOOP",2017,35880,26.261404404,2.8921389018,2.7361113804,65.47984284,12.0954482748,17.842785916,6.8394318498,61.455388286,3.341385173,46.3768887,51.614969948,32.7,101311
"542","LOOP",2018,37647,26.0169759328,2.2848798076,2.644077184,67.36350276,10.4263707528,17.331802286,8.0231506626,62.07709674,3.7723121608,47.028549702,51.135374366,32.5,102188
"543","LOOP",2019,38655,26.3856615428,2.4051143414,2.4684659862,66.8492323,9.062143429,18.679767248,8.912057096,61.282724396,3.525994144,46.121841434,51.922236274,32.1,105094
"544","LOOP",2020,26085,26.61437378,1.65806617675,2.65407979725,65.155617805,9.480032052,19.2946920325,9.8546663785,63.398325535,4.95845297675,49.9217362175,48.0444083,31.1,106799
"545","LOOP",2021,27113,26.70065763,1.814163105,2.7160904665,63.54371473,10.07531983025,19.0891949375,10.33797523575,62.1173260775,5.4632873915,50.5796881625,47.3755910425,31.45,112654
"546","LOOP",2022,27537,27.4513608675,1.7330574615,2.49204049475,58.9284580775,11.14741078975,20.763820515,11.67389948675,64.6286194975,5.35852187775,49.4401683175,48.6150158325,30.95,116642
"547","LOWER WEST SIDE",2010,36577,9.29094664245455,13.2119370577273,2.67877922618182,50.4365589063636,3.45949911290909,1.30755288490909,79.6082636572727,49.8202707363636,8.92050678954545,53.8225069445455,46.1774930554545,30,37363
"548","LOWER WEST SIDE",2011,36577,9.29094664245455,13.2119370577273,2.67877922618182,50.4365589063636,3.45949911290909,1.30755288490909,79.6082636572727,49.8202707363636,8.92050678954545,53.8225069445455,46.1774930554545,30,37363
"549","LOWER WEST SIDE",2012,36577,9.29094664245455,13.2119370577273,2.67877922618182,50.4365589063636,3.45949911290909,1.30755288490909,79.6082636572727,49.8202707363636,8.92050678954545,53.8225069445455,46.1774930554545,30,37363
"550","LOWER WEST SIDE",2013,35353,10.6825570845455,12.5103650959091,2.77573073154545,52.0832828154545,3.865767971,1.583127578,78.9125460381818,49.7413095554545,8.946114748,52.1006594863636,47.8993405136364,29.8,33750
"551","LOWER WEST SIDE",2014,34979,11.0399684350909,13.0749867767273,3.12627745363636,56.0612728409091,3.84924566245455,1.93878418272727,78.9449228081818,48.7096253518182,7.87642060718182,52.6778943936364,47.3221056063636,30,34877
"552","LOWER WEST SIDE",2015,34410,11.5699202983636,12.3305911174545,3.16829436509091,54.5847509918182,3.48147418690909,2.85213418809091,76.8382300009091,49.5548525027273,6.51633981336364,52.9957162427273,47.0042837572727,30.2,38929
"553","LOWER WEST SIDE",2016,32998,12.761007857,11.8110619665455,3.173360752,57.2957233472727,4.02670980718182,3.26219782436364,74.5322580454545,50.72599291,5.014721959,53.7691201727273,46.2308798272727,31.3,41536
"554","LOWER WEST SIDE",2017,32888,14.4984659755455,10.6403065307273,3.44317518472727,56.5689930172727,3.88200765518182,3.77172765918182,72.7069063881818,51.5670965054545,3.82671012781818,52.1358744036364,47.8641255963636,33.1,46387
"555","LOWER WEST SIDE",2018,32789,15.0200142763636,11.0111410396364,3.60328865045455,50.3647362409091,4.01822045772727,4.22039768263636,70.3318200154545,54.6694587154545,3.65060511272727,52.6938717545455,47.3061282454545,32.5,47083
"556","LOWER WEST SIDE",2019,33203,15.7264171546364,10.0227523178182,3.23087351036364,52.7037499254545,4.03511300281818,4.76199582045454,67.1438201818182,56.2641707027273,3.27821070845455,52.0830959572727,47.9169040427273,33.2,51607
"557","LOWER WEST SIDE",2020,32672,17.7548663041818,11.4491576524545,3.13189745927273,51.4396345427273,3.49851253209091,5.63458957536364,65.3354704209091,56.4440449190909,3.907637451,50.9478253181818,49.0521746818182,32,58333
"558","LOWER WEST SIDE",2021,33588,16.579605735,11.3407673541818,2.60365720709091,45.2924773527273,3.24793077327273,5.52101101572727,66.3869124418182,57.3954699227273,4.00112294381818,50.34819462,49.65180538,33,59833
"559","LOWER WEST SIDE",2022,34237,17.0137471751818,12.0099447000909,2.62867326918182,38.2058482736364,3.66784263545455,4.314400491,68.4145659836364,57.06783869,4.80150016918182,50.6130617,49.3869383,34.1,66683
"560","MCKINLEY PARK",2010,16434,6.6160926686,18.908499868,2.4325813274,51.827373196,3.056278512,16.492965714,61.587000104,44.006352554,7.0100243248,51.738614888,48.261385112,34.3,40938
"561","MCKINLEY PARK",2011,16434,6.6160926686,18.908499868,2.4325813274,51.827373196,3.056278512,16.492965714,61.587000104,44.006352554,7.0100243248,51.738614888,48.261385112,34.3,40938
"562","MCKINLEY PARK",2012,16434,6.6160926686,18.908499868,2.4325813274,51.827373196,3.056278512,16.492965714,61.587000104,44.006352554,7.0100243248,51.738614888,48.261385112,34.3,40938
"563","MCKINLEY PARK",2013,16538,6.7890454452,18.544451536,3.0093992166,50.295732022,2.9307486334,17.886671588,60.060347322,42.460961836,7.1412371302,51.821656332,48.178343668,34.4,42180
"564","MCKINLEY PARK",2014,16449,8.3863527622,17.070958668,2.89411796,50.14406476,2.884535614,21.012720022,56.064644042,43.964285744,7.1243775102,50.741762478,49.258237522,33.2,41136
"565","MCKINLEY PARK",2015,16336,8.9087268984,14.938510676,3.6095123202,49.065560562,3.260319721,20.822459812,57.550102356,44.131794914,7.2940084662,49.393083474,50.606916526,32.6,42029
"566","MCKINLEY PARK",2016,16064,8.8867418912,15.200949608,4.2213197538,50.157735888,1.1567739202,19.3238018302,61.641910098,44.60517977,6.5348671304,50.474495684,49.525504316,32.8,43698
"567","MCKINLEY PARK",2017,15767,9.2625653124,16.054039272,4.2774476878,48.518366666,1.2806483186,21.1382533858,59.120906446,44.615727848,6.2068222468,50.908821866,49.091178134,34.3,42792
"568","MCKINLEY PARK",2018,15920,8.9913391972,18.24844432,4.276643338,43.610086072,1.1620906278,25.851637174,55.37551887,47.093007282,5.460708746,50.491288342,49.508711658,36.2,44906
"569","MCKINLEY PARK",2019,15177,9.665312293,18.713566398,4.0717723916,42.70120786,1.7253139194,24.634513544,55.38209166,49.309380782,4.2017102794,49.9996002,50.0003998,38.3,48281
"570","MCKINLEY PARK",2020,15246,10.7466298708,18.790223486,4.1254062906,39.897919884,1.5918399096,30.224077836,51.970843488,52.887658772,3.3817792622,50.282037868,49.717962132,35.9,65491
"571","MCKINLEY PARK",2021,15558,11.541999078,18.807609784,3.7173710822,37.264940462,2.103904817,28.628233916,53.548216808,52.45098797,4.040423007,49.672872402,50.327127598,38.5,66958
"572","MCKINLEY PARK",2022,15479,12.159219856,17.060893676,3.7005074566,33.715916996,2.5065809094,27.636337434,53.824284822,54.360102024,4.4448128052,50.434062594,49.565937406,38.1,69697
"573","MONTCLARE",2010,12401,8.6535869465,18.680184705,4.21201336,63.355646255,4.525609692,4.526010675,51.061114075,43.797343855,6.8631526845,47.81326729,51.109374885,35.85,42785
"574","MONTCLARE",2011,12401,8.6535869465,18.680184705,4.21201336,63.355646255,4.525609692,4.526010675,51.061114075,43.797343855,6.8631526845,47.81326729,51.109374885,35.85,42785
"575","MONTCLARE",2012,12401,8.6535869465,18.680184705,4.21201336,63.355646255,4.525609692,4.526010675,51.061114075,43.797343855,6.8631526845,47.81326729,51.109374885,35.85,42785
"576","MONTCLARE",2013,12283,8.577766179,19.261658075,3.7956577125,64.68697655,4.4723011695,7.5759163545,50.727804725,46.346054605,7.6123790615,49.408724375,49.602914275,37.7,43717
"577","MONTCLARE",2014,12840,7.528947821,18.49171656,3.335198693,63.755401155,4.40470305,5.8060467925,57.722791765,43.60048907,6.025967037,48.58647007,50.64468911,35.25,41820.5
"578","MONTCLARE",2015,12973,6.6725933075,19.929878285,4.8001102925,63.4672805,4.96301196,4.9127558295,61.78264626,44.6147305,5.2240295315,48.643559435,50.71696597,36.3,46296
"579","MONTCLARE",2016,12992,8.541610596,18.699632855,5.2779792505,65.47613557,4.7153928435,4.2069126545,57.274072115,46.481465435,3.5298457675,48.03849119,51.31215816,36.5,51096
"580","MONTCLARE",2017,13784,6.6304337195,20.50764821,5.831576114,68.26234508,3.7708437245,3.30952955,57.507895265,45.526449285,3.597366956,45.499141695,53.759811405,37.65,50681.5
"581","MONTCLARE",2018,13811,6.9481914965,19.527680425,7.1273483615,64.12708733,3.362436472,3.5657290105,60.502829175,46.364323435,3.109007149,46.99037485,52.2399699,36.75,45666.5
"582","MONTCLARE",2019,14267,7.439762788,19.48795823,6.861994749,66.34139982,2.46127321,3.5648108535,58.611010845,48.882822605,2.5760077135,46.58514653,52.659050615,38.2,52427.5
"583","MONTCLARE",2020,14382,7.34707223,20.51252169,5.098059297,63.688130235,2.822459699,2.663492983,54.21955747,49.37440405,2.086420494,45.93749632,53.29169639,38.15,56554
"584","MONTCLARE",2021,13776,7.3813451655,20.957708775,7.2433466635,56.8807265,6.1466951145,2.967425321,54.483351245,49.89271097,2.65491738,45.73818667,53.410442965,40.45,56309
"585","MONTCLARE",2022,13765,8.154876271,19.57251483,7.159694338,51.394763145,6.641799895,3.2536890245,54.55532716,49.461229115,2.0039753485,48.3786423,50.90314254,41.25,73879.5
"586","MORGAN PARK",2010,28592,11.9090184672857,13.479593277,5.46873552357143,43.8865452417143,52.1211880628571,0.584942286571429,5.23541084442857,43.7721423114286,6.74828373971429,46.7283742314286,52.45461368,37.6,49358
"587","MORGAN PARK",2011,28592,11.9090184672857,13.479593277,5.46873552357143,43.8865452417143,52.1211880628571,0.584942286571429,5.23541084442857,43.7721423114286,6.74828373971429,46.7283742314286,52.45461368,37.6,49358
"588","MORGAN PARK",2012,28592,11.9090184672857,13.479593277,5.46873552357143,43.8865452417143,52.1211880628571,0.584942286571429,5.23541084442857,43.7721423114286,6.74828373971429,46.7283742314286,52.45461368,37.6,49358
"589","MORGAN PARK",2013,29543,10.8653851611429,14.6223270828571,6.24492747571429,43.2151189261429,52.3565293957143,0.601233201,5.06640060828571,43.6856272742857,6.70893480128571,46.8713739542857,52.42552988,35.5,51250
"590","MORGAN PARK",2014,29300,11.6242667417143,15.771087068,6.23263621685714,42.0294859268571,52.8495035448571,0.389089010142857,6.10689316385714,41.9002195157143,6.68453271657143,46.42763824,52.8676615057143,40.3,52679
"591","MORGAN PARK",2015,29113,11.8540311268571,15.1874904932857,6.85034184842857,40.8863755117143,53.281361634,0.320997305285714,6.49055047385714,42.7106539957143,5.65151423571429,45.5008899985714,53.6668690228571,41.3,55128
"592","MORGAN PARK",2016,28919,11.7530447338571,15.3795812988571,6.59207494285714,40.1750201775714,53.9894055471429,0.382677242857143,6.61427399857143,42.9856593914286,5.12851180814286,45.5991642014286,53.6468441785714,42.2,50913
"593","MORGAN PARK",2017,28262,12.3844784945714,16.3207779805714,6.30322289628571,39.8298236878571,54.1528150214286,0.394160884428571,6.57484681185714,42.9273376685714,5.35450265585714,45.5767839028571,53.6835496357143,42.5,55485
"594","MORGAN PARK",2018,27812,13.8077473872857,14.8432810741429,5.28019218585714,39.2646866467143,54.9999976371429,0.318687626142857,7.25909721371429,43.5074235557143,5.36062447642857,45.8371829385714,53.35856866,42.8,54896
"595","MORGAN PARK",2019,27114,14.259875965,14.3174643558571,5.39288933814286,41.3421505615714,53.1821239338571,0.478345578571429,7.759444554,44.6171451842857,4.70636808385714,45.4270418842857,53.6087687085714,42.8,55750
"596","MORGAN PARK",2020,26871,14.1939839761429,14.5108793641429,4.76836685857143,41.4732621467143,52.6551104631429,0.597072510285714,7.22707283257143,45.4557600428571,4.99003491328571,46.7776002871429,52.2565264128571,43,54135
"597","MORGAN PARK",2021,27943,14.0894975094286,12.5765683747143,4.66760390614286,40.837771365,53.3447452184286,0.573718378428571,6.99667353657143,45.7003935828571,5.052068167,48.3422076,50.5438000371429,43.2,54058
"598","MORGAN PARK",2022,27000,14.6523827425714,11.9295897821429,5.24392953471429,39.3777382667143,51.932776174,0.956589801142857,7.39592051742857,44.30189083,4.05388883357143,47.8838261057143,50.9076310571429,41.3,56504
"599","MOUNT GREENWOOD",2010,18475,12.80295998275,17.5144314175,4.4624381205,92.2221866725,4.7430594745,0.83134862975,5.25218790375,50.109853425,4.61422457275,50.4804148725,49.4520631825,38.4,84209.5
"600","MOUNT GREENWOOD",2011,18475,12.80295998275,17.5144314175,4.4624381205,92.2221866725,4.7430594745,0.83134862975,5.25218790375,50.109853425,4.61422457275,50.4804148725,49.4520631825,38.4,84209.5
"601","MOUNT GREENWOOD",2012,18475,12.80295998275,17.5144314175,4.4624381205,92.2221866725,4.7430594745,0.83134862975,5.25218790375,50.109853425,4.61422457275,50.4804148725,49.4520631825,38.4,84209.5
"602","MOUNT GREENWOOD",2013,18397,13.518691685,17.79408641,4.54683933775,92.7076660725,4.17138956825,0.80552251425,5.97610122125,48.7297976825,4.42198248525,50.1369542525,49.783427915,37.3,84392.5
"603","MOUNT GREENWOOD",2014,18357,13.93408507,16.899900965,5.8008937745,91.7315392775,4.08938630175,1.823502473,5.67344714675,47.8410441025,4.3263981535,48.9149675625,50.94242994,35.75,86740
"604","MOUNT GREENWOOD",2015,18783,14.4761501575,14.9114533975,5.697545194,92.3617205125,3.3470875055,1.68798569225,6.4490209625,46.81682421,3.41725352525,48.0833143825,51.814818045,35.85,89755
"605","MOUNT GREENWOOD",2016,19029,15.044766975,15.0529928825,5.61671157025,92.321372595,3.163024603,1.6316864605,10.727446495,49.2941359825,2.38920166275,47.749068345,52.1057703625,37.65,91860
"606","MOUNT GREENWOOD",2017,19277,15.2384675075,15.6735590325,4.9367006815,92.01803243,3.72160369575,1.92930470725,8.55948603275,50.201895495,1.7501156405,47.9338281125,52.0661718875,37.35,93717
"607","MOUNT GREENWOOD",2018,19342,16.1815213325,14.5468773475,4.75342572925,92.30867632,3.54010819525,1.735870159,9.663948436,49.901949605,1.95111067325,48.042997885,51.957002115,37.55,96142.5
"608","MOUNT GREENWOOD",2019,19190,15.91932455,13.37257054,4.6749189345,91.8664516075,3.82424839825,1.87104454425,10.776632076,49.5869689925,2.37227061125,48.8988319175,51.1011680825,37.75,99436
"609","MOUNT GREENWOOD",2020,18840,15.0060405275,13.19841004,4.7795603895,89.640841015,3.57571251575,1.64547852325,10.97562734525,48.2915832275,2.30337482275,48.3392048875,51.6607951125,37,96115
"610","MOUNT GREENWOOD",2021,19477,14.790485525,13.04327864575,5.713082712,88.8432104475,2.59966838125,1.73308947325,10.20435253825,47.61956441,2.813294039,49.651239635,50.348760365,38.4,103557.5
"611","MOUNT GREENWOOD",2022,19121,15.5115361425,11.8889876685,6.008291363,89.13887788,1.81318603675,1.10197318375,10.14397596325,47.3415820575,3.10772219425,50.4523806875,49.5476193125,38.8,114013.5
"612","NEAR NORTH SIDE",2010,80516,33.647769568,5.5588302329,2.48897523445,73.0757612185,12.821369941,10.154875495,6.3324944008,62.260662053,5.2612576489,45.8564323055,53.665790069,33.9,84119
"613","NEAR NORTH SIDE",2011,80516,33.647769568,5.5588302329,2.48897523445,73.0757612185,12.821369941,10.154875495,6.3324944008,62.260662053,5.2612576489,45.8564323055,53.665790069,33.9,84119
"614","NEAR NORTH SIDE",2012,80516,33.647769568,5.5588302329,2.48897523445,73.0757612185,12.821369941,10.154875495,6.3324944008,62.260662053,5.2612576489,45.8564323055,53.665790069,33.9,84119
"615","NEAR NORTH SIDE",2013,83215,33.7787938805,5.4486489906,2.38554214825,72.2789893815,13.72203189205,9.8380370945,6.30688956135,62.3402433315,5.3812814748,46.4147015435,53.2039383895,34.55,85302.5
"616","NEAR NORTH SIDE",2014,84305,34.3863880755,5.02314095795,2.39666163255,72.411535168,12.38112208465,10.41011729505,6.12514739525,63.3942073825,5.08092869435,46.1796453785,53.475069097,34.3,81486
"617","NEAR NORTH SIDE",2015,85711,34.693302986,4.07367675805,2.45162026005,72.6485247395,11.85411588565,11.15548797695,5.2720330358,63.4543236465,4.7509324617,45.979618187,53.6307241865,34.25,87210
"618","NEAR NORTH SIDE",2016,86343,33.8543903795,4.52566398985,2.5613498903,72.929985143,11.5067124594,11.25219370495,5.3211339722,64.3592572425,3.5509833241,45.9682932465,53.5451730325,34.65,92841
"619","NEAR NORTH SIDE",2017,88893,33.3237340475,4.47235394865,2.93312661245,72.7397072625,12.35498432655,10.88197736655,5.9556655996,64.841006516,2.7972766856,46.445423723,53.0443961865,34.2,93886
"620","NEAR NORTH SIDE",2018,89995,34.2367972505,4.26353055485,2.6294558831,72.715723117,11.13547743695,12.1549540199,5.72993521715,66.233710303,2.3192359351,46.286933994,53.1406465855,34.25,100074
"621","NEAR NORTH SIDE",2019,93318,34.9694230065,4.1653833156,2.2578301332,73.1826334695,10.56856542515,12.306516231,5.51428961375,66.9254967005,1.94414553315,46.8925350315,52.5822333535,34.45,98448.5
"622","NEAR NORTH SIDE",2020,95405,35.2382422565,3.8768322254,2.29951160635,72.9440404135,8.72536529365,13.20957935415,5.61298247045,68.4014398265,1.77032061355,47.353404977,52.164778521,35.05,108825.5
"623","NEAR NORTH SIDE",2021,98505,34.772744093,3.36024224345,2.18538302865,72.238904707,8.50436835915,12.75491278135,5.932921688,68.629597664,1.86082500835,47.700195293,51.937029852,34.85,116719
"624","NEAR NORTH SIDE",2022,101208,36.039780364,3.24111274645,1.9821842975,70.8090531465,7.60238066865,13.7222200313,6.4910260791,69.30505524,1.90799949005,47.8965830535,51.813650699,34.7,116424
"625","NEAR SOUTH SIDE",2010,20245,22.34290025,6.703545398,2.737979703,38.1771121266667,41.10425271,16.4248220533333,3.95359246866667,59.0210412466667,6.21750571733333,43.46169488,56.0287812833333,35.9,71563
"626","NEAR SOUTH SIDE",2011,20245,22.34290025,6.703545398,2.737979703,38.1771121266667,41.10425271,16.4248220533333,3.95359246866667,59.0210412466667,6.21750571733333,43.46169488,56.0287812833333,35.9,71563
"627","NEAR SOUTH SIDE",2012,20245,22.34290025,6.703545398,2.737979703,38.1771121266667,41.10425271,16.4248220533333,3.95359246866667,59.0210412466667,6.21750571733333,43.46169488,56.0287812833333,35.9,71563
"628","NEAR SOUTH SIDE",2013,21042,24.0961628366667,6.42125187966667,3.04212389433333,39.1150127,36.0470385766667,20.5962437466667,3.51669193266667,58.6261228633333,6.39801441,43.3589639666667,56.1539134233333,37.1,73286
"629","NEAR SOUTH SIDE",2014,22021,22.9702800333333,5.543151938,3.25417630366667,38.2689664166667,34.7505351966667,20.5375012466667,4.06059893533333,58.4234488433333,4.37661894066667,43.3832394533333,56.0935564133333,39.7,74009
"630","NEAR SOUTH SIDE",2015,22401,23.5726600433333,5.65329920033333,2.51421832633333,38.2929206466667,32.5562299566667,23.3603380233333,3.54932383,60.63008131,3.43465223666667,45.3080822066667,54.18365123,39.9,77061
"631","NEAR SOUTH SIDE",2016,23190,24.1364376466667,6.27854626666667,3.558336388,37.5124150733333,31.42137212,26.45246578,4.11493051266667,59.9591655633333,3.17526236466667,46.4785855866667,53.1072255966667,37.9,79125
"632","NEAR SOUTH SIDE",2017,23620,25.7284539966667,6.928361107,3.608370278,40.9925483966667,31.5206013433333,22.5581497533333,3.87099571666667,61.0797450166667,2.14711558066667,45.5253041266667,54.0623485966667,38.5,78925
"633","NEAR SOUTH SIDE",2018,24343,24.3071796366667,6.99033429166667,3.76770009866667,42.6754123333333,32.0201226166667,20.5966455166667,3.28543902433333,63.8546336633333,0.803752841666667,44.7978555466667,54.7954180566667,38,97188
"634","NEAR SOUTH SIDE",2019,24729,22.6772311233333,8.105338003,3.34846161766667,47.1814478733333,31.1746038033333,17.8147363066667,4.00607580933333,62.9170304466667,0.645094803666667,43.13509231,56.4322579033333,38.1,98320
"635","NEAR SOUTH SIDE",2020,4929,22.31447421,7.429365754,3.9220311875,43.05444072,29.642268095,22.376986705,4.823083267,56.56097561,0.6970586765,44.049767595,55.79654388,39.25,100337.5
"636","NEAR SOUTH SIDE",2021,5079,25.327782265,6.9439784035,3.2978796855,42.331448455,30.462934195,22.57037221,1.950261328,57.0968399,1.1485670095,45.245344765,54.754655235,39.2,106618.5
"637","NEAR SOUTH SIDE",2022,5117,26.132173735,6.1133080155,4.16958563,41.88873833,32.111516695,21.14888864,4.857078333,55.86450479,1.093843138,47.291662825,52.708337175,39.75,115875
"638","NEAR WEST SIDE",2010,54151,18.03281612815,8.4774790511,3.74970532625,37.7746380904,42.04422188205,13.83464736055,9.0214765852,49.4153320515,7.36371230245,48.3647864275,49.7949327235,30.95,50195
"639","NEAR WEST SIDE",2011,54151,18.03281612815,8.4774790511,3.74970532625,37.7746380904,42.04422188205,13.83464736055,9.0214765852,49.4153320515,7.36371230245,48.3647864275,49.7949327235,30.95,50195
"640","NEAR WEST SIDE",2012,54151,18.03281612815,8.4774790511,3.74970532625,37.7746380904,42.04422188205,13.83464736055,9.0214765852,49.4153320515,7.36371230245,48.3647864275,49.7949327235,30.95,50195
"641","NEAR WEST SIDE",2013,55877,18.6054837424,7.81364911925,3.27340311715,39.70638701555,40.8997389678,13.11723130585,10.60912703185,49.644890194,7.77956650725,47.7566213975,50.645961059,30.6,49823
"642","NEAR WEST SIDE",2014,58899,18.8722346475,7.5765725448,3.0821820296,40.4606829886,41.0707816774,12.84431080275,10.4852939662,50.1982312235,7.9798587126,47.7224614075,50.781089902,29.7,49721
"643","NEAR WEST SIDE",2015,61768,18.5364947492,7.25215847945,2.94247770205,39.6314081633,41.04588880415,13.5453620624,10.2217178759,50.2445972865,7.3081608093,47.5977835375,50.977986019,30,50962.5
"644","NEAR WEST SIDE",2016,62560,18.81852837405,7.3002566182,2.68414197455,38.8566291009,40.92331243995,13.7960444013,10.1505775608,50.275224618,6.80371884395,47.418497357,51.1253041695,30.25,51951.5
"645","NEAR WEST SIDE",2017,62872,19.45446023095,7.41102240915,2.652445017,40.03036093595,39.7663385946,14.3115637744,10.23366582175,50.768705111,6.14996110985,47.663543599,50.7911214065,30.3,53674.5
