GEOID,year,pm25_mean
29075,2019,6.25523567199707
13015,2019,7.460719585418701
13081,2019,7.237870693206787
48129,2019,4.279940128326416
48173,2019,5.200418472290039
48359,2019,3.6207237243652344
48505,2019,7.838971138000488
38043,2019,4.366445064544678
54087,2019,6.199878692626953
28085,2019,6.925006866455078
28003,2019,6.467647552490234
28043,2019,6.232786178588867
29051,2019,6.518844127655029
29001,2019,6.2055840492248535
26117,2019,5.715015411376953
13085,2019,6.968420028686523
13227,2019,7.0710954666137695
13131,2019,7.122195720672607
28129,2019,6.89705228805542
28153,2019,7.0716376304626465
28159,2019,6.598629474639893
28067,2019,7.126412868499756
26127,2019,4.633772373199463
26005,2019,5.630155563354492
26155,2019,5.979351043701172
13233,2019,7.0196661949157715
13011,2019,7.389925003051758
13047,2019,7.214349269866943
48497,2019,6.393998146057129
48463,2019,6.555353164672852
48479,2019,7.354218482971191
48203,2019,6.846700668334961
48095,2019,5.874139308929443
47067,2019,5.98216438293457
21143,2019,6.53510046005249
20067,2019,4.819894790649414
21191,2019,7.231316566467285
20057,2019,5.089280605316162
12085,2019,6.1350555419921875
08085,2019,3.0718307495117188
08061,2019,4.062496662139893
48189,2019,4.285333633422852
48069,2019,4.548919677734375
48317,2019,4.858085632324219
48275,2019,5.317907333374023
47087,2019,6.2730913162231445
17145,2019,7.147266387939453
17183,2019,7.350383758544922
08089,2019,3.9510209560394287
42105,2019,5.501489639282227
42069,2019,6.026237487792969
48099,2019,6.257669448852539
48305,2019,4.430210590362549
40037,2019,6.436251163482666
47103,2019,6.4503173828125
17007,2019,6.023937225341797
17081,2019,7.006946563720703
17113,2019,7.109740257263184
17191,2019,7.087170124053955
42123,2019,5.386110782623291
42117,2019,5.736227989196777
42065,2019,6.162695407867432
40063,2019,6.430048942565918
40035,2019,6.685314178466797
40119,2019,6.634038925170898
47101,2019,6.2963762283325195
47133,2019,6.140964984893799
17001,2019,6.723957538604736
17133,2019,7.4049859046936035
42025,2019,6.241551399230957
42009,2019,6.3965229988098145
40029,2019,6.4149556159973145
40073,2019,6.463553428649902
40033,2019,6.117401123046875
46105,2019,4.08621883392334
47075,2019,6.596188068389893
17121,2019,7.079925060272217
17095,2019,6.735300540924072
17159,2019,7.254426956176758
44001,2019,6.103797912597656
55123,2019,5.981571674346924
40053,2019,6.375847339630127
41027,2019,4.363835334777832
47153,2019,5.977596282958984
46003,2019,4.460158824920654
20039,2019,4.85220193862915
17083,2019,7.266739368438721
39137,2019,7.267899036407471
55115,2019,5.588476181030273
55101,2019,6.237584590911865
41009,2019,4.42021369934082
41053,2019,4.1227850914001465
54101,2019,5.341359615325928
56045,2019,4.184121608734131
54035,2019,6.444714069366455
39025,2019,7.76283073425293
39157,2019,7.167787075042725
55035,2019,6.110846042633057
55019,2019,5.943973541259766
55041,2019,4.677349090576172
01061,2019,6.732077121734619
17065,2019,7.109596252441406
17127,2019,7.0047502517700195
46129,2019,4.0856475830078125
47007,2019,5.994788646697998
20025,2019,5.208794593811035
39139,2019,6.91841459274292
39121,2019,6.867242813110352
39021,2019,7.434083461761475
55107,2019,5.341433048248291
55067,2019,4.922639846801758
30111,2019,3.982545852661133
05047,2019,6.069787979125977
05105,2019,6.353033065795898
20065,2019,5.153270244598389
20185,2019,5.530261993408203
20083,2019,5.111502170562744
20189,2019,4.619139194488525
56007,2019,3.438988208770752
39127,2019,7.074238300323486
39029,2019,6.897517681121826
30091,2019,4.628850936889648
30017,2019,4.171029567718506
30065,2019,3.817342519760132
05051,2019,6.33320951461792
05049,2019,5.7101216316223145
54069,2019,7.147761344909668
13005,2019,6.990903377532959
39151,2019,7.12747859954834
39055,2019,6.151296615600586
30079,2019,4.223785400390625
30019,2019,4.618453502655029
30107,2019,4.030194282531738
05143,2019,6.358837604522705
05129,2019,5.4592061042785645
47077,2019,6.3133721351623535
46115,2019,4.418935298919678
46119,2019,4.036265850067139
39169,2019,7.063488483428955
39037,2019,8.006746292114258
39103,2019,6.728097438812256
49053,2019,3.5398783683776855
01081,2019,6.926443576812744
05083,2019,6.263604164123535
05023,2019,6.111468315124512
46039,2019,4.396248817443848
46013,2019,4.373046875
47139,2019,6.43873929977417
39059,2019,6.955906867980957
39081,2019,7.319042205810547
50023,2019,4.754120349884033
36101,2019,5.495034217834473
05079,2019,6.936190128326416
16017,2019,5.49218225479126
46011,2019,4.583554744720459
46101,2019,4.704634189605713
47111,2019,6.235997676849365
39111,2019,6.865270614624023
39067,2019,6.960332870483398
39027,2019,7.338522911071777
36001,2019,5.850357532501221
36037,2019,5.442000865936279
48255,2019,6.316925048828125
48097,2019,6.48606538772583
48347,2019,7.090517044067383
20045,2019,6.6489458084106445
20027,2019,5.810436725616455
20055,2019,4.914535045623779
36049,2019,4.353451728820801
36035,2019,5.112556457519531
08041,2019,3.827014446258545
36007,2019,5.649533271789551
36041,2019,4.547543048858643
48093,2019,5.9695658683776855
48165,2019,4.25810432434082
48023,2019,5.693148612976074
21233,2019,6.922630310058594
20049,2019,6.22588586807251
20107,2019,6.518474578857422
12019,2019,6.630650997161865
12087,2019,6.1928253173828125
08063,2019,4.1129679679870605
48485,2019,6.256036281585693
48439,2019,7.783313751220703
45037,2019,6.794183731079102
45085,2019,6.434314727783203
45089,2019,6.0721940994262695
21103,2019,7.026375770568848
20075,2019,4.435910224914551
20171,2019,4.96235466003418
20117,2019,5.697912693023682
20029,2019,5.436270236968994
20053,2019,5.504349231719971
08045,2019,2.9308671951293945
12021,2019,6.601562023162842
48365,2019,6.9719767570495605
48221,2019,6.521914005279541
48145,2019,6.690104007720947
40137,2019,6.079034328460693
40081,2019,6.388251781463623
26151,2019,5.31226110458374
26075,2019,6.508135795593262
17131,2019,6.569803237915039
17155,2019,6.991608142852783
36095,2019,5.102706432342529
36121,2019,5.195114612579346
40091,2019,6.535633087158203
08067,2019,3.1392247676849365
08121,2019,3.970717668533325
12073,2019,6.807787895202637
12086,2019,6.559677600860596
26111,2019,5.223964691162109
26139,2019,5.578268051147461
26037,2019,6.2415452003479
05125,2019,6.466396331787109
05065,2019,5.787535190582275
36097,2019,5.48213005065918
36109,2019,5.426071643829346
09015,2019,4.706244468688965
12027,2019,6.437090873718262
26059,2019,6.798792362213135
26065,2019,6.4523420333862305
26161,2019,6.534989356994629
05005,2019,5.758681297302246
05071,2019,5.823338508605957
36015,2019,5.805405616760254
48337,2019,6.0786614418029785
48503,2019,5.860927581787109
12115,2019,6.646382808685303
08075,2019,4.158511638641357
26027,2019,6.028771877288818
26159,2019,5.585426330566406
26023,2019,6.639949798583984
05101,2019,5.223444938659668
05097,2019,6.165136337280273
05111,2019,7.208831787109375
05087,2019,5.579684734344482
48291,2019,6.694125175476074
48367,2019,6.440258502960205
48027,2019,6.779577255249023
12061,2019,5.8361005783081055
08103,2019,3.0309736728668213
13155,2019,7.111057758331299
26017,2019,5.41117000579834
26165,2019,4.334171295166016
05043,2019,6.765037536621094
05059,2019,6.527240753173828
05141,2019,5.677900791168213
48325,2019,6.601649761199951
48049,2019,5.84780216217041
06049,2019,4.060657978057861
36111,2019,5.333354473114014
13043,2019,6.6837334632873535
05113,2019,6.1049981117248535
12043,2019,6.210906982421875
26079,2019,4.478115081787109
26143,2019,4.800680160522461
42057,2019,6.556251525878906
26085,2019,4.561342239379883
05135,2019,5.932853698730469
48375,2019,4.188452243804932
48341,2019,4.212173938751221
48483,2019,4.6261820793151855
18169,2019,7.486647605895996
18065,2019,7.479355335235596
18053,2019,7.423810005187988
19031,2019,6.687914848327637
12067,2019,6.632975101470947
29139,2019,6.648943901062012
48159,2019,7.14763879776001
48101,2019,4.814387798309326
48247,2019,6.728250503540039
48417,2019,5.736052513122559
48269,2019,4.949680328369141
48021,2019,6.473232746124268
55127,2019,5.9420976638793945
20035,2019,6.283414840698242
20155,2019,5.8355817794799805
20205,2019,6.443873405456543
20193,2019,4.593011379241943
29159,2019,6.807033538818359
29063,2019,6.3980326652526855
29211,2019,6.287302017211914
55047,2019,6.081942081451416
55131,2019,5.803116798400879
17091,2019,6.331960678100586
17101,2019,7.200188159942627
17041,2019,7.104580879211426
29155,2019,7.0239763259887695
29213,2019,5.853066921234131
29109,2019,6.427497386932373
18111,2019,6.416768550872803
18171,2019,7.319733619689941
55083,2019,5.346830368041992
55093,2019,6.190395355224609
39039,2019,7.416104316711426
39117,2019,7.261781215667725
39047,2019,7.232125282287598
31133,2019,5.704621315002441
29077,2019,6.3595404624938965
29121,2019,6.349885940551758
29221,2019,6.151742458343506
48009,2019,6.110270023345947
55129,2019,5.327867031097412
55125,2019,4.5331854820251465
55069,2019,5.224791526794434
30075,2019,3.937962055206299
31157,2019,4.250940322875977
31085,2019,4.599886894226074
21161,2019,7.021121978759766
42075,2019,7.508870601654053
29215,2019,5.724099159240723
29147,2019,6.076064109802246
29169,2019,5.996516227722168
40045,2019,4.956591606140137
40003,2019,6.231142520904541
30101,2019,4.308405876159668
30021,2019,4.283291339874268
55065,2019,6.41773796081543
48461,2019,5.181044101715088
48237,2019,5.882228851318359
48143,2019,6.086138725280762
29061,2019,6.4897661209106445
29117,2019,6.509044170379639
40069,2019,6.340569019317627
40131,2019,6.771737575531006
40005,2019,6.259209156036377
30095,2019,3.8265907764434814
31029,2019,4.382358074188232
01057,2019,6.493541717529297
48429,2019,5.90053653717041
48135,2019,5.002748489379883
48131,2019,6.615639686584473
48183,2019,6.849925994873047
29165,2019,6.693059921264648
29105,2019,5.945868968963623
40085,2019,6.295229434967041
40115,2019,6.871100902557373
49027,2019,3.793640375137329
01031,2019,6.915184020996094
01075,2019,6.4288330078125
48357,2019,4.807065486907959
48089,2019,6.328530788421631
48137,2019,6.203580379486084
48285,2019,6.24613618850708
29187,2019,6.298509120941162
29093,2019,5.851215839385986
29225,2019,5.893820762634277
40015,2019,5.962524890899658
40139,2019,4.668365478515625
40059,2019,5.269374370574951
01011,2019,6.795858383178711
50005,2019,4.91398286819458
48019,2019,6.303715229034424
48299,2019,6.223888874053955
40111,2019,6.516955375671387
29227,2019,6.072470188140869
29011,2019,6.75979471206665
29005,2019,6.058128356933594
40149,2019,5.453591823577881
40093,2019,5.996058940887451
40043,2019,5.323121547698975
36123,2019,5.431764602661133
36039,2019,5.342801570892334
40049,2019,6.332217693328857
40021,2019,6.274246692657471
29125,2019,6.178262710571289
26049,2019,6.26207160949707
26057,2019,5.7667317390441895
41029,2019,4.650872707366943
40011,2019,6.072873592376709
17039,2019,7.066821098327637
53051,2019,5.149367332458496
53039,2019,4.43574333190918
37011,2019,4.805642127990723
37063,2019,6.717345237731934
19157,2019,6.479259490966797
19081,2019,5.965936660766602
19039,2019,6.04681396484375
18091,2019,6.096383571624756
17093,2019,6.644944667816162
17063,2019,6.595709800720215
17117,2019,7.199824810028076
53013,2019,4.360788822174072
33003,2019,4.305759906768799
32510,2019,4.620150089263916
37135,2019,6.245187282562256
42007,2019,7.616807460784912
18049,2019,6.534933567047119
18163,2019,7.408817768096924
19189,2019,5.920379161834717
19185,2019,6.068240642547607
17199,2019,7.03904390335083
17077,2019,6.981659412384033
32005,2019,4.242198944091797
32013,2019,4.008878231048584
31145,2019,4.8942670822143555
42119,2019,6.6616692543029785
42121,2019,5.85166597366333
18035,2019,7.566453456878662
18121,2019,7.571504592895508
17179,2019,7.234805583953857
17067,2019,6.700741767883301
31147,2019,5.910480976104736
31067,2019,5.615237236022949
31101,2019,4.2825093269348145
42107,2019,6.64634370803833
42085,2019,6.280002117156982
18143,2019,7.264664173126221
18077,2019,7.417591571807861
17103,2019,6.622869968414307
17037,2019,6.196002006530762
31153,2019,6.517042636871338
31179,2019,5.527788162231445
42019,2019,6.822148323059082
42115,2019,5.703996181488037
19167,2019,6.363595962524414
18145,2019,7.679830551147461
19151,2019,5.697305202484131
17085,2019,6.612349510192871
17075,2019,6.647526264190674
17045,2019,7.432516098022461
31111,2019,4.672850608825684
31023,2019,5.473366737365723
31035,2019,5.2946882247924805
42077,2019,7.241980075836182
42037,2019,6.362776756286621
18045,2019,7.5546183586120605
18131,2019,6.361202239990234
19129,2019,6.16133975982666
17195,2019,6.744312763214111
17135,2019,7.130355358123779
31043,2019,5.8564133644104
31083,2019,5.120824813842773
31057,2019,4.331827640533447
55027,2019,6.02613639831543
55025,2019,6.603684425354004
20183,2019,5.082126140594482
20015,2019,6.339378356933594
17021,2019,7.046124458312988
17029,2019,7.108173847198486
31065,2019,5.035508155822754
31031,2019,3.867373466491699
24045,2019,6.721340656280518
55079,2019,7.2986555099487305
55055,2019,5.978056907653809
21009,2019,6.60801362991333
20207,2019,6.326314449310303
17009,2019,6.77592134475708
17025,2019,7.197962760925293
51071,2019,5.459018707275391
21041,2019,7.7032647132873535
22087,2019,7.2868757247924805
55133,2019,6.369274139404297
55017,2019,6.047173023223877
20209,2019,7.332183837890625
20167,2019,5.309081077575684
20051,2019,5.229803085327148
20163,2019,5.286421298980713
39085,2019,6.753036022186279
39019,2019,6.908376216888428
51115,2019,6.266036510467529
23009,2019,3.903522491455078
20175,2019,4.953233242034912
55135,2019,5.879378318786621
55053,2019,6.03943395614624
21215,2019,7.082644939422607
20177,2019,6.632030487060547
21169,2019,6.326460361480713
39041,2019,8.05109977722168
39107,2019,8.25651741027832
39161,2019,7.505800247192383
20099,2019,6.627996444702148
21185,2019,7.326744079589844
21145,2019,7.001728534698486
51169,2019,5.92909574508667
55095,2019,5.798984527587891
55049,2019,6.16912841796875
20153,2019,4.518028259277344
20103,2019,6.523474216461182
20003,2019,6.4932074546813965
39133,2019,6.5893354415893555
39031,2019,7.241929054260254
21015,2019,8.043713569641113
51013,2019,7.9801764488220215
55078,2019,5.262222766876221
48253,2019,5.501503944396973
48147,2019,6.470149517059326
21211,2019,7.059080600738525
20009,2019,5.406428813934326
20005,2019,6.220080852508545
39053,2019,7.041204929351807
39009,2019,6.7774834632873535
39091,2019,7.4631500244140625
21117,2019,7.907851219177246
21077,2019,7.469857692718506
48397,2019,6.952430725097656
48307,2019,5.856191635131836
48227,2019,5.050875663757324
20135,2019,4.999330997467041
21087,2019,6.5449934005737305
21057,2019,6.205067157745361
39063,2019,6.950028419494629
39073,2019,6.8878679275512695
39159,2019,7.5896453857421875
21199,2019,6.422097682952881
21113,2019,6.945423603057861
19193,2019,5.946575164794922
18011,2019,7.818637847900391
20113,2019,5.945256233215332
17011,2019,6.721628189086914
39071,2019,7.06052827835083
39033,2019,6.87580680847168
39175,2019,6.978893756866455
21021,2019,6.700570106506348
21035,2019,6.442119121551514
21001,2019,6.386788368225098
18059,2019,7.943111419677734
18063,2019,7.897769451141357
18057,2019,8.193337440490723
17157,2019,7.194323539733887
17173,2019,7.06460428237915
39065,2019,7.270424842834473
06075,2019,8.07413101196289
51510,2019,7.836965084075928
25023,2019,4.8021979331970215
37081,2019,6.679479598999023
18009,2019,7.36832332611084
18075,2019,7.801291465759277
18085,2019,6.870388507843018
18103,2019,7.212465763092041
19035,2019,5.780725955963135
17015,2019,6.842565536499023
17119,2019,7.5494794845581055
01125,2019,6.803342819213867
53001,2019,5.003464221954346
31127,2019,5.8512091636657715
31041,2019,5.036385536193848
31161,2019,3.807468891143799
13293,2019,6.9841132164001465
28017,2019,6.595409393310547
28079,2019,6.850313186645508
28111,2019,6.773683547973633
28023,2019,6.883422374725342
31061,2019,5.139411449432373
27131,2019,5.793998718261719
27055,2019,5.9540300369262695
13255,2019,7.2010297775268555
28025,2019,6.592541694641113
28075,2019,6.811129093170166
28057,2019,6.512382507324219
38051,2019,4.125749588012695
38057,2019,4.312616348266602
13099,2019,6.994521617889404
13239,2019,6.899857521057129
28073,2019,6.781164169311523
28041,2019,6.845609188079834
28133,2019,6.442364692687988
28099,2019,6.771648406982422
27057,2019,4.652442455291748
27045,2019,5.994226455688477
38025,2019,4.262465000152588
54091,2019,6.200459003448486
19139,2019,6.692804336547852
19161,2019,5.936295509338379
19083,2019,6.4833502769470215
28071,2019,6.439348220825195
28097,2019,6.258427143096924
27019,2019,5.729529857635498
27007,2019,4.6117119789123535
28019,2019,6.490996360778809
28081,2019,6.694034099578857
19133,2019,5.787956237792969
21221,2019,6.523291110992432
20079,2019,6.155309677124023
16065,2019,3.8457744121551514
29079,2019,6.428568363189697
27065,2019,5.475710391998291
27105,2019,5.072491645812988
27157,2019,6.046952247619629
28127,2019,6.93791389465332
28031,2019,6.997516632080078
19003,2019,6.032839298248291
19043,2019,6.137418270111084
51760,2019,7.176070690155029
50011,2019,5.108773231506348
27067,2019,5.18311071395874
38011,2019,4.032844543457031
28037,2019,7.033143997192383
28115,2019,6.501554489135742
28119,2019,6.368782043457031
19071,2019,6.091066360473633
18005,2019,7.48955774307251
18079,2019,7.288965225219727
29101,2019,6.705351829528809
29141,2019,6.304028511047363
29085,2019,6.240625381469727
38069,2019,4.391932010650635
46059,2019,4.225177764892578
56031,2019,4.201606273651123
56043,2019,4.172353267669678
28065,2019,6.966007709503174
28139,2019,6.430680274963379
28141,2019,6.468006134033203
21061,2019,6.522850036621094
20165,2019,5.167514324188232
20011,2019,6.564846515655518
20095,2019,5.8524274826049805
20077,2019,5.986896991729736
29217,2019,6.65046501159668
29145,2019,6.633878231048584
51730,2019,6.660130023956299
18137,2019,7.346246242523193
18113,2019,6.9094109535217285
19135,2019,6.184543609619141
28147,2019,6.7304816246032715
16021,2019,5.467818737030029
16009,2019,4.540066719055176
18097,2019,8.720603942871094
19121,2019,6.110631942749023
29045,2019,6.419709205627441
29083,2019,6.633920669555664
26123,2019,4.805618762969971
20007,2019,5.608923435211182
17147,2019,7.060999870300293
39125,2019,7.59637975692749
42003,2019,8.09373950958252
51710,2019,7.096198558807373
51670,2019,6.831640720367432
19037,2019,6.192295074462891
18069,2019,7.497162818908691
18099,2019,6.49441385269165
18073,2019,6.389024257659912
19143,2019,5.430058479309082
26061,2019,4.053798675537109
26067,2019,6.141622066497803
55117,2019,5.668966293334961
55137,2019,6.040072441101074
51770,2019,6.910392761230469
51570,2019,6.853190898895264
31039,2019,5.944676399230957
31077,2019,4.70857572555542
31017,2019,4.328732013702393
31135,2019,4.38164758682251
26031,2019,4.0686540603637695
26095,2019,4.2128119468688965
55013,2019,5.411840915679932
55119,2019,5.471814155578613
30025,2019,4.1909074783325195
38033,2019,4.265593528747559
46063,2019,4.039997100830078
31113,2019,4.4795241355896
48267,2019,6.0001726150512695
48079,2019,3.838942289352417
31091,2019,3.977660894393921
22023,2019,6.981896877288818
20125,2019,6.523322105407715
26131,2019,4.009999752044678
26039,2019,4.541168212890625
18087,2019,6.650010585784912
18007,2019,7.0992255210876465
30103,2019,3.9166789054870605
13299,2019,6.6288228034973145
13171,2019,7.110884666442871
23011,2019,4.403937339782715
23001,2019,4.48276948928833
21023,2019,6.945098876953125
21197,2019,6.350478172302246
56011,2019,4.205795764923096
48219,2019,4.164314270019531
48495,2019,4.680043697357178
35047,2019,3.4176511764526367
35009,2019,3.5790352821350098
08021,2019,3.4657843112945557
08009,2019,3.63029146194458
08099,2019,4.269987106323242
24510,2019,8.331611633300781
25007,2019,4.933312892913818
37151,2019,6.445295333862305
01017,2019,6.791549205780029
01029,2019,6.804286003112793
01087,2019,6.868851661682129
01115,2019,6.927227020263672
53065,2019,5.562694549560547
32001,2019,4.306337356567383
08025,2019,4.065340042114258
08047,2019,3.991288185119629
08011,2019,4.042054176330566
37181,2019,6.2634501457214355
37109,2019,6.536838054656982
19069,2019,6.282554626464844
31109,2019,5.769397258758545
31097,2019,5.593238830566406
31163,2019,4.954449653625488
31123,2019,4.137937068939209
35015,2019,4.1994218826293945
35003,2019,3.799009084701538
51161,2019,5.7713093757629395
01021,2019,6.798320770263672
51041,2019,6.596076011657715
13251,2019,6.52454948425293
19013,2019,6.480554103851318
19109,2019,5.784102439880371
28155,2019,6.415459632873535
54055,2019,5.588449001312256
54051,2019,6.9052510261535645
13309,2019,7.033150672912598
20139,2019,6.339080810546875
20179,2019,4.982134819030762
17197,2019,6.921783447265625
17099,2019,6.8860392570495605
35011,2019,3.3879458904266357
17069,2019,6.667158126831055
28077,2019,6.982690334320068
28113,2019,6.7817511558532715
54089,2019,5.551720142364502
56017,2019,3.8753819465637207
17143,2019,6.973213195800781
17141,2019,6.627693176269531
48259,2019,6.309169292449951
48031,2019,6.2374749183654785
48421,2019,4.244790077209473
48149,2019,6.408914566040039
54029,2019,7.841277599334717
13109,2019,6.524377822875977
17181,2019,6.749053001403809
17105,2019,6.7932868003845215
17203,2019,7.030093193054199
45011,2019,6.642554759979248
42113,2019,5.486645221710205
47113,2019,6.392937183380127
13259,2019,6.917391300201416
50015,2019,4.721914768218994
17057,2019,6.897510528564453
17049,2019,7.281411170959473
47177,2019,6.321117877960205
47015,2019,6.322763442993164
51183,2019,6.001532554626465
51650,2019,6.618642807006836
17033,2019,7.305055141448975
39099,2019,6.97322940826416
47039,2019,6.357796669006348
46067,2019,4.883051872253418
51740,2019,7.044449806213379
51840,2019,7.436230659484863
51197,2019,5.694016933441162
51685,2019,7.742305278778076
12035,2019,6.561634063720703
42011,2019,7.2503838539123535
42059,2019,6.721205711364746
13037,2019,6.958963871002197
46135,2019,5.0790300369262695
46015,2019,4.420132160186768
46087,2019,4.773955821990967
51550,2019,6.091186046600342
51540,2019,7.243632793426514
51830,2019,6.464363098144531
39153,2019,7.0749077796936035
39165,2019,8.010772705078125
27003,2019,6.4234795570373535
27159,2019,4.699385166168213
27017,2019,5.138686180114746
46081,2019,3.7341954708099365
46125,2019,5.057864189147949
46089,2019,4.13181734085083
51720,2019,6.378584384918213
51750,2019,6.441208839416504
13285,2019,7.0477986335754395
39149,2019,7.829684734344482
39115,2019,6.967606544494629
39051,2019,6.8029608726501465
27111,2019,4.734438419342041
27035,2019,4.921595573425293
27043,2019,5.7338995933532715
47047,2019,6.521079063415527
46109,2019,4.444706439971924
13087,2019,7.082529544830322
13057,2019,7.316086292266846
55045,2019,6.446559429168701
55071,2019,5.529024600982666
27083,2019,4.739610195159912
27087,2019,4.511186122894287
27085,2019,5.424020290374756
27091,2019,5.528977394104004
46069,2019,4.184963226318359
47131,2019,6.39192533493042
46061,2019,4.7498698234558105
13147,2019,7.200326919555664
19051,2019,6.171299934387207
19125,2019,6.446852207183838
18033,2019,7.161091327667236
39145,2019,6.688205242156982
39129,2019,7.574759483337402
27135,2019,4.5841474533081055
27081,2019,4.547815322875977
27121,2019,5.003366947174072
46021,2019,4.117133617401123
47109,2019,6.369019985198975
46017,2019,4.406919002532959
18043,2019,7.188843727111816
19187,2019,5.898656368255615
19173,2019,5.9915690422058105
39131,2019,6.806957244873047
12081,2019,6.9889702796936035
27151,2019,4.847686767578125
04019,2019,4.637304782867432
38021,2019,4.080289840698242
47171,2019,5.354300022125244
20073,2019,6.285706520080566
20047,2019,5.228546619415283
19095,2019,6.517585754394531
19091,2019,5.865832805633545
18159,2019,7.635591506958008
18039,2019,6.784404754638672
55097,2019,6.064827919006348
55081,2019,6.167318344116211
38023,2019,4.656927108764648
38013,2019,4.505513668060303
48169,2019,4.454296112060547
48065,2019,4.240047454833984
20063,2019,5.0249481201171875
20017,2019,6.224922180175781
47023,2019,6.287901401519775
18021,2019,7.466551303863525
18105,2019,6.89907693862915
19011,2019,6.477984428405762
39015,2019,7.197343349456787
39057,2019,7.640052318572998
38049,2019,4.431957721710205
22121,2019,7.78426456451416
47027,2019,6.319021224975586
56037,2019,3.847383975982666
19005,2019,5.973803520202637
18107,2019,7.663650035858154
18047,2019,7.258424282073975
22003,2019,6.635356903076172
22061,2019,7.271989345550537
56023,2019,3.661393880844116
56001,2019,3.862544536590576
20041,2019,6.032888889312744
20021,2019,6.725573539733887
20133,2019,6.617600440979004
22095,2019,7.146296977996826
38093,2019,4.232426166534424
38063,2019,4.176135540008545
56019,2019,3.9393341541290283
20061,2019,6.224493503570557
20159,2019,5.5829548835754395
20191,2019,6.261438369750977
20093,2019,4.608720302581787
38047,2019,4.201906681060791
38083,2019,4.367584228515625
38089,2019,4.165584564208984
54009,2019,7.754292964935303
54061,2019,6.59537935256958
29153,2019,5.685004234313965
29161,2019,6.010949611663818
29179,2019,5.817317962646484
53005,2019,5.389669418334961
13045,2019,7.297674655914307
13145,2019,6.8456597328186035
36021,2019,5.858716011047363
46099,2019,5.0102057456970215
46077,2019,4.5115156173706055
46097,2019,4.57036828994751
20127,2019,6.213104248046875
30109,2019,4.274299144744873
21091,2019,7.000907897949219
37187,2019,5.595099925994873
19097,2019,6.6575188636779785
01083,2019,6.731357097625732
33011,2019,4.759552001953125
56015,2019,4.081371784210205
13167,2019,6.908139705657959
37025,2019,6.780000686645508
19021,2019,5.761274337768555
18151,2019,7.031506538391113
19085,2019,5.9133501052856445
19007,2019,6.134936809539795
18055,2019,6.977642059326172
33005,2019,4.813924789428711
31169,2019,5.343110084533691
16011,2019,3.9791083335876465
51580,2019,6.528273582458496
28105,2019,6.571799278259277
18095,2019,7.6717963218688965
18031,2019,7.644522190093994
20181,2019,4.359187602996826
20031,2019,6.353372097015381
21045,2019,6.310240268707275
17115,2019,7.084944725036621
17051,2019,7.0889573097229
31025,2019,5.875255584716797
31095,2019,5.458983421325684
28015,2019,5.995246887207031
16051,2019,4.205376148223877
17139,2019,6.982001304626465
17193,2019,7.171165466308594
39113,2019,8.27484130859375
39045,2019,7.542649745941162
31099,2019,5.246009349822998
31053,2019,5.6719465255737305
13003,2019,7.114384174346924
35061,2019,4.211693286895752
31069,2019,3.99269437789917
39143,2019,6.823333263397217
39147,2019,6.8935699462890625
39003,2019,7.601759910583496
39109,2019,7.923867225646973
31131,2019,5.7611188888549805
31059,2019,5.277150630950928
31047,2019,5.473341941833496
31003,2019,4.911324501037598
21083,2019,6.550643444061279
39023,2019,7.66394567489624
39083,2019,7.242962837219238
48437,2019,4.174526691436768
41013,2019,4.029097080230713
42087,2019,6.6448516845703125
55039,2019,5.862438201904297
48385,2019,6.078396797180176
42015,2019,5.901084899902344
22027,2019,7.0686774253845215
21219,2019,6.70713472366333
48493,2019,6.224842548370361
46111,2019,4.5783867835998535
13165,2019,6.752508163452148
48013,2019,6.3896565437316895
55089,2019,5.9500603675842285
30011,2019,4.125399589538574
01133,2019,6.544795036315918
20173,2019,6.598421573638916
21171,2019,6.285747528076172
37145,2019,6.470367431640625
37071,2019,6.627619743347168
16069,2019,5.0665130615234375
48125,2019,4.435580253601074
55077,2019,6.128252029418945
40009,2019,5.0993733406066895
27101,2019,4.793614864349365
38041,2019,4.1215691566467285
46045,2019,4.225661277770996
36099,2019,5.438286304473877
48177,2019,6.9373860359191895
31049,2019,4.156682014465332
42047,2019,5.801173686981201
48231,2019,6.5956244468688965
36079,2019,5.526153564453125
48151,2019,5.097988605499268
36093,2019,5.784736156463623
51790,2019,6.669057846069336
31079,2019,5.124081134796143
19093,2019,5.914610385894775
39077,2019,6.760193824768066
05031,2019,7.090481281280518
48191,2019,4.566401958465576
48445,2019,4.176871299743652
47069,2019,6.329105377197266
42021,2019,6.380148887634277
55033,2019,6.208387851715088
08101,2019,4.001373767852783
08003,2019,3.6495699882507324
29055,2019,6.051029682159424
49039,2019,3.53131365776062
01045,2019,6.992246150970459
46025,2019,4.523724555969238
05035,2019,7.062925815582275
56041,2019,4.058884620666504
29151,2019,6.420530796051025
26105,2019,4.532406330108643
26133,2019,4.678716659545898
26093,2019,6.317272186279297
26091,2019,6.557496547698975
36089,2019,4.629029273986816
36073,2019,5.1007843017578125
13173,2019,7.060614109039307
29115,2019,6.404672145843506
29133,2019,7.009864330291748
26135,2019,4.512474536895752
26087,2019,5.7389044761657715
26035,2019,4.878427982330322
26043,2019,4.693885326385498
18153,2019,7.358323574066162
36003,2019,5.319540500640869
48121,2019,7.269270896911621
48441,2019,5.680575847625732
29043,2019,5.909803867340088
29186,2019,6.644158363342285
26009,2019,4.133542537689209
