GEOID,year,no2_mean
18127,2021,5.233575344085693
19057,2021,2.3038148880004883
19145,2021,1.9789682626724243
18109,2021,2.966508626937866
18001,2021,2.6072275638580322
19055,2021,1.8386216163635254
19009,2021,1.8421210050582886
18133,2021,2.699122905731201
18041,2021,2.599670171737671
19137,2021,1.9323773384094238
20121,2021,2.4868736267089844
20087,2021,2.245924472808838
18119,2021,2.544776678085327
18177,2021,2.8172900676727295
18141,2021,4.085765838623047
18017,2021,2.818319797515869
19079,2021,2.0650415420532227
19191,2021,1.7127132415771484
19017,2021,1.92530357837677
19171,2021,1.7983537912368774
19015,2021,2.0695528984069824
19087,2021,2.0480799674987793
18149,2021,3.457057476043701
26157,2021,2.5048446655273438
26149,2021,2.951425552368164
13063,2021,7.276927471160889
13023,2021,2.061887741088867
13235,2021,1.9543837308883667
28005,2021,1.583650827407837
28131,2021,1.6979973316192627
28117,2021,1.765134334564209
26101,2021,1.9813284873962402
38007,2021,1.149744987487793
13199,2021,2.4520514011383057
13197,2021,2.040782928466797
28027,2021,1.7783845663070679
28101,2021,1.5026662349700928
28069,2021,1.5100667476654053
13101,2021,1.4738962650299072
32017,2021,1.4360800981521606
31171,2021,1.307782769203186
13193,2021,2.146484136581421
16063,2021,1.689772129058838
16071,2021,1.6891216039657593
31165,2021,1.492309331893921
23019,2021,1.1943057775497437
51640,2021,3.2559287548065186
13211,2021,3.0753769874572754
13287,2021,1.7964439392089844
04011,2021,2.066603183746338
16067,2021,1.7832863330841064
51125,2021,2.013831853866577
51111,2021,2.1803338527679443
51600,2021,7.5469183921813965
51620,2021,4.1487836837768555
08039,2021,2.312866687774658
08095,2021,1.7775760889053345
08119,2021,2.148404598236084
08007,2021,1.9867033958435059
37077,2021,2.5473854541778564
37191,2021,2.959472179412842
04023,2021,1.5544642210006714
27005,2021,1.5441969633102417
27095,2021,1.881089210510254
27115,2021,1.5067436695098877
27113,2021,1.4841389656066895
51775,2021,5.034679412841797
51735,2021,3.632814645767212
51530,2021,3.0921247005462646
08115,2021,1.8114537000656128
08017,2021,1.6592583656311035
08079,2021,1.9357292652130127
37157,2021,2.894589424133301
37045,2021,3.1952438354492188
27029,2021,1.268549919128418
27039,2021,2.0723774433135986
27041,2021,1.6885933876037598
13253,2021,1.5460124015808105
13281,2021,1.8993786573410034
13243,2021,1.6309682130813599
34037,2021,3.262817621231079
19181,2021,2.202385187149048
19155,2021,2.6421027183532715
27079,2021,2.2956109046936035
27169,2021,1.9436941146850586
13125,2021,2.119286298751831
12051,2021,1.755980134010315
29181,2021,1.600908637046814
35028,2021,2.009791851043701
35027,2021,1.4666633605957031
35041,2021,1.5507127046585083
19103,2021,2.573087453842163
19113,2021,2.664581775665283
19061,2021,2.174239158630371
27161,2021,2.0780601501464844
27049,2021,2.5565264225006104
29097,2021,2.3531291484832764
29510,2021,8.601318359375
35005,2021,1.5912083387374878
35057,2021,1.7313110828399658
01103,2021,2.376805305480957
37003,2021,2.491339921951294
19169,2021,2.250823736190796
19027,2021,1.9070796966552734
19179,2021,2.036188840866089
27025,2021,2.596930742263794
27033,2021,1.5829415321350098
27051,2021,1.7401140928268433
29067,2021,1.43324875831604
29091,2021,1.4880263805389404
29081,2021,1.9620325565338135
51049,2021,2.1406116485595703
13159,2021,3.050729990005493
19059,2021,1.7725882530212402
19033,2021,2.0855278968811035
19123,2021,1.9327137470245361
38001,2021,1.175592303276062
38009,2021,1.5639678239822388
29107,2021,2.298739433288574
29167,2021,1.8167752027511597
13055,2021,2.351975917816162
13111,2021,2.0438859462738037
26113,2021,1.702683925628662
26051,2021,1.9367283582687378
18165,2021,2.743983507156372
38029,2021,1.3966912031173706
29185,2021,1.858398199081421
29173,2021,1.934177279472351
29053,2021,1.9253208637237549
13257,2021,2.460334300994873
13119,2021,2.718252420425415
18181,2021,2.9429190158843994
18135,2021,2.553670644760132
18101,2021,2.561084508895874
21201,2021,2.657633066177368
22049,2021,1.7000067234039307
29007,2021,1.9379358291625977
29177,2021,2.4439680576324463
29229,2021,1.4905201196670532
13297,2021,3.664634943008423
13065,2021,1.4336416721343994
18115,2021,3.5868494510650635
18161,2021,2.7074570655822754
56027,2021,1.5386183261871338
48345,2021,1.5501444339752197
22007,2021,2.4153168201446533
38073,2021,1.4910528659820557
38091,2021,1.5484495162963867
29199,2021,1.7733551263809204
29065,2021,1.4429656267166138
29163,2021,1.988305926322937
29075,2021,2.07837176322937
13015,2021,3.530118465423584
13081,2021,2.043503761291504
48129,2021,1.5860322713851929
48173,2021,2.2060749530792236
48359,2021,1.7237249612808228
48505,2021,1.3190191984176636
38043,2021,1.4382511377334595
54087,2021,2.33803653717041
28085,2021,1.5736002922058105
28003,2021,1.953504204750061
28043,2021,1.6224024295806885
29051,2021,2.1200318336486816
29001,2021,1.9320427179336548
26117,2021,2.3854846954345703
13085,2021,2.442018747329712
13227,2021,2.4337708950042725
13131,2021,1.6171188354492188
28129,2021,1.6008425951004028
28153,2021,1.616273045539856
28159,2021,1.5278806686401367
28067,2021,1.8944545984268188
26127,2021,2.2162976264953613
26005,2021,3.053590774536133
26155,2021,2.646328926086426
13233,2021,2.6320104598999023
13011,2021,2.553387403488159
13047,2021,3.137972116470337
48497,2021,2.722564697265625
48463,2021,1.4412394762039185
48479,2021,1.6127427816390991
48203,2021,2.786414861679077
48095,2021,1.3784778118133545
47067,2021,1.9355318546295166
21143,2021,2.4835546016693115
20067,2021,2.0417048931121826
21191,2021,3.0779309272766113
20057,2021,1.7410815954208374
12085,2021,2.141627073287964
08085,2021,1.6972020864486694
08061,2021,1.6422311067581177
48189,2021,1.9494004249572754
48069,2021,2.2029519081115723
48317,2021,2.825216770172119
48275,2021,1.5580540895462036
47087,2021,1.9752075672149658
17145,2021,2.3740363121032715
17183,2021,2.5298492908477783
08089,2021,1.790796160697937
42105,2021,1.9697811603546143
42069,2021,3.5372567176818848
48099,2021,2.0316286087036133
48305,2021,1.836414098739624
40037,2021,2.109733819961548
47103,2021,2.0658397674560547
17007,2021,3.1344797611236572
17081,2021,2.38653302192688
17113,2021,2.5412182807922363
17191,2021,2.2380788326263428
42123,2021,2.558210849761963
42117,2021,1.998349666595459
42065,2021,3.021644353866577
40063,2021,1.9096938371658325
40035,2021,2.095339775085449
40119,2021,2.2303261756896973
47101,2021,1.7564046382904053
47133,2021,1.860595703125
17001,2021,2.1437270641326904
17133,2021,3.3139350414276123
42025,2021,3.2306008338928223
42009,2021,2.810822010040283
40029,2021,1.9542131423950195
40073,2021,2.1643643379211426
40033,2021,1.7602417469024658
46105,2021,1.1740994453430176
47075,2021,2.1745402812957764
17121,2021,2.372818946838379
17095,2021,2.2710375785827637
17159,2021,2.2992897033691406
44001,2021,4.799816131591797
55123,2021,1.58754563331604
40053,2021,2.0256621837615967
41027,2021,1.7426373958587646
47153,2021,2.0404489040374756
46003,2021,1.267669439315796
20039,2021,1.4784698486328125
17083,2021,2.9363837242126465
39137,2021,2.5872349739074707
55115,2021,1.794304370880127
55101,2021,5.10425329208374
41009,2021,2.6055917739868164
41053,2021,1.8494645357131958
54101,2021,1.8053377866744995
56045,2021,1.677992343902588
54035,2021,2.812729835510254
39025,2021,3.9483563899993896
39157,2021,3.175415277481079
55035,2021,2.0908093452453613
55019,2021,1.6005288362503052
55041,2021,1.27814519405365
01061,2021,1.494591236114502
17065,2021,2.2580556869506836
17127,2021,3.0618300437927246
46129,2021,1.229410171508789
47007,2021,1.901172399520874
20025,2021,1.7080641984939575
39139,2021,3.2843451499938965
39121,2021,2.8090882301330566
39021,2021,2.7982916831970215
55107,2021,1.4746100902557373
55067,2021,1.4142160415649414
30111,2021,1.589080810546875
05047,2021,1.764582633972168
05105,2021,1.6151986122131348
20065,2021,1.4864208698272705
20185,2021,1.7580842971801758
20083,2021,1.6247451305389404
20189,2021,1.9794974327087402
56007,2021,1.672255516052246
39127,2021,2.8138980865478516
39029,2021,3.805248498916626
30091,2021,1.2564860582351685
30017,2021,1.21779203414917
30065,2021,1.2893002033233643
05051,2021,1.8065606355667114
05049,2021,1.4822022914886475
54069,2021,4.0149407386779785
13005,2021,1.5338464975357056
39151,2021,4.322229862213135
39055,2021,3.730987548828125
30079,2021,1.1507283449172974
30019,2021,1.2868382930755615
30107,2021,1.4360451698303223
05143,2021,1.9364597797393799
05129,2021,1.437595009803772
47077,2021,1.8905150890350342
46115,2021,1.3166565895080566
46119,2021,1.181229829788208
39169,2021,3.457254409790039
39037,2021,2.63881516456604
39103,2021,3.8718085289001465
49053,2021,1.7018033266067505
01081,2021,2.319136142730713
05083,2021,1.6717928647994995
05023,2021,1.7404277324676514
46039,2021,1.4130409955978394
46013,2021,1.4152470827102661
47139,2021,2.08766508102417
39059,2021,2.981935977935791
39081,2021,3.7495243549346924
50023,2021,1.4970059394836426
36101,2021,2.100161552429199
05079,2021,1.6310310363769531
16017,2021,1.4684276580810547
46011,2021,1.5304447412490845
46101,2021,1.6305992603302002
47111,2021,2.148331642150879
39111,2021,3.029262065887451
39067,2021,3.133894205093384
39027,2021,3.0635221004486084
36001,2021,2.8842525482177734
36037,2021,3.166344165802002
48255,2021,2.1701347827911377
48097,2021,2.759273052215576
48347,2021,1.999021053314209
20045,2021,2.623453140258789
20027,2021,1.858420968055725
20055,2021,1.922338604927063
36049,2021,1.4773614406585693
36035,2021,1.8531314134597778
08041,2021,3.226041793823242
36007,2021,2.569582223892212
36041,2021,1.5112571716308594
48093,2021,1.565573811531067
48165,2021,2.0444576740264893
48023,2021,1.5354702472686768
21233,2021,2.608271598815918
20049,2021,1.7689297199249268
20107,2021,2.189521312713623
12019,2021,2.0819809436798096
12087,2021,1.1283334493637085
08063,2021,1.6833224296569824
48485,2021,2.0187149047851562
48439,2021,6.881719589233398
45037,2021,2.266878128051758
45085,2021,2.7296528816223145
45089,2021,2.160874605178833
21103,2021,3.0626895427703857
20075,2021,1.6663683652877808
20171,2021,1.7324614524841309
20117,2021,1.9431232213974
20029,2021,1.7171145677566528
20053,2021,1.759330153465271
08045,2021,1.7757459878921509
12021,2021,1.453748345375061
48365,2021,2.4910058975219727
48221,2021,2.5569870471954346
48145,2021,2.406121015548706
40137,2021,1.9070831537246704
40081,2021,2.0201048851013184
26151,2021,2.5361475944519043
26075,2021,2.8106112480163574
17131,2021,2.2183175086975098
17155,2021,2.508385419845581
36095,2021,1.7158608436584473
36121,2021,2.4246184825897217
40091,2021,2.0795578956604004
08067,2021,2.51676344871521
08121,2021,1.9404017925262451
12073,2021,1.9876103401184082
12086,2021,2.7931032180786133
26111,2021,2.4935426712036133
26139,2021,3.738463878631592
26037,2021,2.5906147956848145
05125,2021,2.0727856159210205
05065,2021,1.5394635200500488
36097,2021,2.1054670810699463
36109,2021,2.231783151626587
09015,2021,2.931521415710449
12027,2021,1.7312153577804565
26059,2021,2.5947749614715576
26065,2021,3.1533827781677246
26161,2021,3.631920337677002
05005,2021,1.538346767425537
05071,2021,1.6195285320281982
36015,2021,2.418060541152954
48337,2021,2.1400017738342285
48503,2021,1.6218911409378052
12115,2021,2.4464304447174072
08075,2021,2.079616069793701
26027,2021,3.1812705993652344
26159,2021,3.105180025100708
26023,2021,2.6546804904937744
05101,2021,1.4293546676635742
05097,2021,1.5124444961547852
05111,2021,2.058790445327759
05087,2021,1.5231726169586182
48291,2021,2.568815231323242
48367,2021,2.7394533157348633
48027,2021,2.743776559829712
12061,2021,2.0032410621643066
08103,2021,1.6995269060134888
13155,2021,1.5766940116882324
26017,2021,2.818049907684326
26165,2021,1.8552287817001343
05043,2021,1.5589808225631714
05059,2021,1.8579509258270264
05141,2021,1.5450339317321777
48325,2021,1.8196191787719727
48049,2021,1.5279773473739624
06049,2021,1.3781770467758179
36111,2021,2.451784372329712
13043,2021,1.8772627115249634
05113,2021,1.542704463005066
12043,2021,1.6620090007781982
26079,2021,1.6161795854568481
26143,2021,1.6250356435775757
42057,2021,2.6666104793548584
26085,2021,1.9024598598480225
05135,2021,1.6629992723464966
48375,2021,2.496673345565796
48341,2021,2.1699163913726807
48483,2021,1.6905509233474731
18169,2021,2.700432538986206
18065,2021,2.968350887298584
18053,2021,2.876037120819092
19031,2021,2.1501638889312744
12067,2021,1.3483507633209229
29139,2021,1.9363912343978882
48159,2021,2.1948041915893555
48101,2021,1.5373364686965942
48247,2021,1.276694416999817
48417,2021,1.5605026483535767
48269,2021,1.5370643138885498
48021,2021,2.2653958797454834
55127,2021,3.221050262451172
20035,2021,1.9376420974731445
20155,2021,1.9348607063293457
20205,2021,1.8914726972579956
20193,2021,1.63105046749115
29159,2021,1.9880690574645996
29063,2021,2.4090936183929443
29211,2021,1.7649036645889282
55047,2021,2.103464365005493
55131,2021,3.2664992809295654
17091,2021,3.7072606086730957
17101,2021,2.5374507904052734
17041,2021,2.4145848751068115
29155,2021,2.7449491024017334
29213,2021,1.638577938079834
29109,2021,1.863216757774353
18111,2021,3.3042211532592773
18171,2021,2.52156400680542
55083,2021,1.6383060216903687
55093,2021,2.4691693782806396
39039,2021,2.879905939102173
39117,2021,2.9540042877197266
39047,2021,2.7834863662719727
31133,2021,1.9346023797988892
29077,2021,2.623852014541626
29121,2021,2.203632116317749
29221,2021,1.80087411403656
48009,2021,1.6101679801940918
55129,2021,1.51726496219635
55125,2021,1.2910057306289673
55069,2021,1.4413771629333496
30075,2021,1.3823041915893555
31157,2021,1.9105503559112549
31085,2021,1.4969371557235718
21161,2021,2.8661324977874756
42075,2021,4.175268173217773
29215,2021,1.4175506830215454
29147,2021,2.0334367752075195
29169,2021,1.7495609521865845
40045,2021,1.6405245065689087
40003,2021,1.9203091859817505
30101,2021,1.2844631671905518
30021,2021,1.1390702724456787
55065,2021,1.84877610206604
48461,2021,1.9963210821151733
48237,2021,1.8596794605255127
48143,2021,1.8658643960952759
29061,2021,2.1854608058929443
29117,2021,2.0918784141540527
40069,2021,2.081637382507324
40131,2021,2.703813314437866
40005,2021,1.9341026544570923
30095,2021,1.5777868032455444
31029,2021,1.5871957540512085
01057,2021,1.7940154075622559
48429,2021,1.6242495775222778
48135,2021,2.8506908416748047
48131,2021,1.3373674154281616
48183,2021,3.591761350631714
29165,2021,3.590806484222412
29105,2021,1.7157031297683716
40085,2021,2.442667245864868
40115,2021,2.218583822250366
49027,2021,1.7502195835113525
01031,2021,1.6146645545959473
01075,2021,1.6659753322601318
48357,2021,1.7490869760513306
48089,2021,2.127511501312256
48137,2021,1.2434329986572266
48285,2021,1.8804908990859985
29187,2021,2.163578987121582
29093,2021,1.5627022981643677
29225,2021,1.8361575603485107
40015,2021,1.8359506130218506
40139,2021,1.8658356666564941
40059,2021,1.7003545761108398
01011,2021,1.6663217544555664
50005,2021,1.3965967893600464
48019,2021,1.5410178899765015
48299,2021,1.5167661905288696
40111,2021,2.1459648609161377
29227,2021,1.916919231414795
29011,2021,1.934727668762207
29005,2021,2.096204996109009
40149,2021,1.7206156253814697
40093,2021,1.8412470817565918
40043,2021,1.7190463542938232
36123,2021,2.2189435958862305
36039,2021,2.15976881980896
40049,2021,2.135387897491455
40021,2021,2.0085506439208984
29125,2021,1.6204665899276733
26049,2021,3.7666513919830322
26057,2021,2.4237101078033447
41029,2021,1.4771188497543335
40011,2021,1.867123007774353
17039,2021,2.3331573009490967
53051,2021,1.3934030532836914
53039,2021,1.4879907369613647
37011,2021,1.9521299600601196
37063,2021,4.050992012023926
19157,2021,1.8421157598495483
19081,2021,1.7955089807510376
19039,2021,1.8176004886627197
18091,2021,4.212827682495117
17093,2021,4.060812950134277
17063,2021,3.5220279693603516
17117,2021,2.5310888290405273
53013,2021,1.4232596158981323
33003,2021,1.547499418258667
32510,2021,2.5512702465057373
37135,2021,2.7688183784484863
42007,2021,4.714537143707275
18049,2021,2.8598499298095703
18163,2021,4.038787841796875
19189,2021,1.785953164100647
19185,2021,1.716044545173645
17199,2021,2.570430278778076
17077,2021,2.332653045654297
32005,2021,2.0699074268341064
32013,2021,1.4366992712020874
31145,2021,1.490541934967041
42119,2021,2.6071949005126953
42121,2021,3.015483856201172
18035,2021,3.0448949337005615
18121,2021,2.643340587615967
17179,2021,2.7808785438537598
17067,2021,2.0220868587493896
31147,2021,1.995863676071167
31067,2021,1.943764567375183
31101,2021,1.6538602113723755
42107,2021,3.2665107250213623
42085,2021,3.520616292953491
18143,2021,3.1231603622436523
18077,2021,3.315225839614868
17103,2021,2.51007080078125
17037,2021,3.0595779418945312
31153,2021,4.171121120452881
31179,2021,1.659641146659851
42019,2021,4.025733470916748
42115,2021,2.5004656314849854
19167,2021,2.041093111038208
18145,2021,3.098292350769043
19151,2021,1.7393840551376343
17085,2021,1.9884471893310547
17075,2021,2.8246140480041504
17045,2021,2.369342565536499
31111,2021,1.6189075708389282
31023,2021,1.8285682201385498
31035,2021,1.6751723289489746
42077,2021,4.735625267028809
42037,2021,2.6799778938293457
18045,2021,2.7781786918640137
18131,2021,2.9625208377838135
19129,2021,2.5397636890411377
17195,2021,2.4930598735809326
17135,2021,2.3561861515045166
31043,2021,2.4079601764678955
31083,2021,1.4384400844573975
31057,2021,1.5619115829467773
55027,2021,2.404266357421875
55025,2021,2.744703769683838
20183,2021,1.4795265197753906
20015,2021,2.1315886974334717
17021,2021,2.3010292053222656
17029,2021,2.378593683242798
31065,2021,1.4580026865005493
31031,2021,1.2589755058288574
24045,2021,3.099222183227539
55079,2021,7.755618095397949
55055,2021,2.855548858642578
21009,2021,2.3232920169830322
20207,2021,1.9239636659622192
17009,2021,2.0435924530029297
17025,2021,2.204899311065674
51071,2021,2.0096426010131836
21041,2021,4.041909217834473
22087,2021,1.650651454925537
55133,2021,4.393369674682617
55017,2021,1.8913874626159668
20209,2021,5.805474281311035
20167,2021,1.669981598854065
20051,2021,1.6333180665969849
20163,2021,1.5115697383880615
39085,2021,4.865139007568359
39019,2021,3.2614076137542725
51115,2021,2.5138139724731445
23009,2021,1.2482938766479492
20175,2021,1.9597221612930298
55135,2021,1.9030349254608154
55053,2021,1.7246474027633667
21215,2021,2.7997612953186035
20177,2021,2.8958704471588135
21169,2021,1.9937580823898315
39041,2021,3.536590099334717
39107,2021,2.5421133041381836
39161,2021,2.597914695739746
20099,2021,1.972717523574829
21185,2021,3.7224225997924805
21145,2021,3.2635929584503174
51169,2021,2.137329339981079
55095,2021,1.98267662525177
55049,2021,1.7850979566574097
20153,2021,1.5653284788131714
20103,2021,2.883143424987793
20003,2021,1.961953043937683
39133,2021,4.167485237121582
39031,2021,2.8047642707824707
21015,2021,4.951458930969238
51013,2021,9.27772045135498
55078,2021,1.494991660118103
48253,2021,1.667669653892517
48147,2021,2.3233537673950195
21211,2021,2.90035080909729
20009,2021,1.7581963539123535
20005,2021,2.2573459148406982
39053,2021,2.946382999420166
39009,2021,2.9200010299682617
39091,2021,2.7223856449127197
21117,2021,5.076873302459717
21077,2021,4.247152805328369
48397,2021,4.47440767288208
48307,2021,1.3592296838760376
48227,2021,2.577364921569824
20135,2021,1.5806498527526855
21087,2021,2.076767921447754
21057,2021,1.9335238933563232
39063,2021,2.9659640789031982
39073,2021,2.7353718280792236
39159,2021,2.8962626457214355
21199,2021,2.109497308731079
21113,2021,2.793069362640381
19193,2021,2.2513039112091064
18011,2021,3.0261056423187256
20113,2021,2.005134344100952
17011,2021,2.4059622287750244
39071,2021,2.6451103687286377
39033,2021,3.023965835571289
39175,2021,2.960930824279785
21021,2021,2.385042667388916
21035,2021,2.217078924179077
21001,2021,2.041097640991211
18059,2021,3.499842643737793
18063,2021,3.4879672527313232
18057,2021,3.918617010116577
17157,2021,2.7085273265838623
17173,2021,2.1883296966552734
39065,2021,2.636711835861206
06075,2021,7.985349655151367
51510,2021,9.124500274658203
25023,2021,3.9043283462524414
37081,2021,4.212582111358643
18009,2021,2.616837739944458
18075,2021,2.4508163928985596
18085,2021,2.986741542816162
18103,2021,2.732537269592285
19035,2021,1.7749860286712646
17015,2021,2.142483711242676
17119,2021,3.890723705291748
01125,2021,2.2954609394073486
53001,2021,1.4780100584030151
31127,2021,2.0801398754119873
31041,2021,1.309244990348816
31161,2021,1.3931834697723389
13293,2021,2.5659139156341553
28017,2021,1.5806235074996948
28079,2021,1.4968067407608032
28111,2021,1.6958872079849243
28023,2021,1.6336885690689087
31061,2021,1.4159677028656006
27131,2021,2.573546886444092
27055,2021,1.6748108863830566
13255,2021,3.82076096534729
28025,2021,1.6256823539733887
28075,2021,1.7954726219177246
28057,2021,1.6471152305603027
38051,2021,1.285229206085205
38057,2021,2.195650815963745
13099,2021,1.6300456523895264
13239,2021,1.6789413690567017
28073,2021,1.7482990026474
28041,2021,1.5887097120285034
28133,2021,1.6599339246749878
28099,2021,1.551338791847229
27057,2021,1.324532389640808
27045,2021,1.7721205949783325
38025,2021,1.48050057888031
54091,2021,2.9641923904418945
19139,2021,2.661250591278076
19161,2021,1.7807561159133911
19083,2021,1.9145456552505493
28071,2021,1.6657781600952148
28097,2021,1.4703850746154785
27019,2021,2.795804500579834
27007,2021,1.196528673171997
28019,2021,1.5582993030548096
28081,2021,2.0969607830047607
19133,2021,2.0968408584594727
21221,2021,2.3069629669189453
20079,2021,2.170490264892578
16065,2021,1.772951602935791
29079,2021,1.929018259048462
27065,2021,2.0020713806152344
27105,2021,1.6796743869781494
27157,2021,2.1922152042388916
28127,2021,1.6935847997665405
28031,2021,1.6969640254974365
19003,2021,1.8510980606079102
19043,2021,1.700334072113037
51760,2021,6.286700248718262
50011,2021,1.731809377670288
27067,2021,1.7780249118804932
38011,2021,1.231811285018921
28037,2021,1.4986255168914795
28115,2021,1.6651437282562256
28119,2021,1.688791275024414
19071,2021,2.355644702911377
18005,2021,2.9299662113189697
18079,2021,2.6790475845336914
29101,2021,2.169584274291992
29141,2021,1.8433809280395508
29085,2021,1.7974333763122559
38069,2021,1.44968581199646
46059,2021,1.1720459461212158
56031,2021,1.692455768585205
56043,2021,1.4583855867385864
28065,2021,1.6106212139129639
28139,2021,1.781046748161316
28141,2021,1.8410735130310059
21061,2021,2.3268232345581055
20165,2021,1.628265142440796
20011,2021,1.9772635698318481
20095,2021,1.8734726905822754
20077,2021,1.904534101486206
29217,2021,2.019939661026001
29145,2021,2.114776134490967
51730,2021,5.200811862945557
18137,2021,2.833416700363159
18113,2021,2.854832172393799
19135,2021,1.7645493745803833
28147,2021,1.5735989809036255
16021,2021,1.3880099058151245
16009,2021,1.4276518821716309
18097,2021,6.572361469268799
19121,2021,1.942966103553772
29045,2021,1.881858468055725
29083,2021,1.9718714952468872
26123,2021,2.28389573097229
20007,2021,1.7767707109451294
17147,2021,2.3074545860290527
39125,2021,2.7600882053375244
42003,2021,6.3754072189331055
51710,2021,6.988589286804199
51670,2021,6.294252872467041
19037,2021,1.8290064334869385
18069,2021,2.8291385173797607
18099,2021,3.344355344772339
18073,2021,3.415858030319214
19143,2021,1.7654919624328613
26061,2021,1.224303960800171
26067,2021,2.6170308589935303
55117,2021,2.950240135192871
55137,2021,1.7993659973144531
51770,2021,5.376681327819824
51570,2021,5.859867095947266
31039,2021,1.9102922677993774
31077,2021,1.3338637351989746
31017,2021,1.1838024854660034
31135,2021,1.6305330991744995
26031,2021,1.4639601707458496
26095,2021,1.1658588647842407
55013,2021,1.681185245513916
55119,2021,1.4199405908584595
30025,2021,1.2063900232315063
38033,2021,1.1567771434783936
46063,2021,1.2528784275054932
31113,2021,1.3782204389572144
48267,2021,1.2749156951904297
48079,2021,1.6518099308013916
31091,2021,1.36115300655365
22023,2021,1.7203384637832642
20125,2021,2.117523193359375
26131,2021,1.1689859628677368
26039,2021,1.6912391185760498
18087,2021,2.939014196395874
18007,2021,2.6288418769836426
30103,2021,1.3182564973831177
13299,2021,1.569352149963379
13171,2021,3.0561842918395996
23011,2021,1.5806514024734497
23001,2021,1.7455593347549438
21023,2021,2.9337286949157715
21197,2021,2.343602418899536
56011,2021,1.4800807237625122
48219,2021,1.768998146057129
48495,2021,2.5139901638031006
35047,2021,1.5886374711990356
35009,2021,1.7298985719680786
08021,2021,1.7416112422943115
08009,2021,1.5467238426208496
08099,2021,1.604278802871704
24510,2021,9.878277778625488
25007,2021,2.736133337020874
37151,2021,2.910336494445801
01017,2021,2.0446197986602783
01029,2021,2.1122305393218994
01087,2021,1.8667649030685425
01115,2021,2.5739104747772217
53065,2021,1.391912817955017
32001,2021,1.5284215211868286
08025,2021,1.879137396812439
08047,2021,2.608070135116577
08011,2021,1.6369127035140991
37181,2021,2.6270341873168945
37109,2021,3.6310625076293945
19069,2021,1.9494924545288086
31109,2021,2.82661771774292
31097,2021,1.918607473373413
31163,2021,1.4141488075256348
31123,2021,1.6366783380508423
35015,2021,2.229510545730591
35003,2021,1.668280005455017
51161,2021,2.7070555686950684
01021,2021,2.2778825759887695
51041,2021,3.4775052070617676
13251,2021,1.827434778213501
19013,2021,2.4225404262542725
19109,2021,1.7346118688583374
28155,2021,1.508065938949585
54055,2021,2.0952444076538086
54051,2021,3.5563971996307373
13309,2021,1.6180628538131714
20139,2021,2.0650055408477783
20179,2021,1.5154143571853638
17197,2021,5.689424991607666
17099,2021,2.9606776237487793
35011,2021,1.5710359811782837
17069,2021,2.44461989402771
28077,2021,1.6315267086029053
28113,2021,1.6874752044677734
54089,2021,1.9270902872085571
56017,2021,1.4825549125671387
17143,2021,2.741715908050537
17141,2021,2.440906286239624
48259,2021,1.990238070487976
48031,2021,1.925809383392334
48421,2021,2.086779832839966
48149,2021,2.292012929916382
54029,2021,4.4753618240356445
13109,2021,1.881311058998108
17181,2021,2.2664482593536377
17105,2021,2.6114509105682373
17203,2021,2.487065076828003
45011,2021,2.202632188796997
42113,2021,2.1054985523223877
47113,2021,2.2392377853393555
13259,2021,1.8759816884994507
50015,2021,1.4231736660003662
17057,2021,2.141193151473999
17049,2021,2.406665325164795
47177,2021,2.0003347396850586
47015,2021,2.046372890472412
51183,2021,2.4537651538848877
51650,2021,5.311570644378662
17033,2021,2.478511095046997
39099,2021,4.629204273223877
47039,2021,1.8480467796325684
46067,2021,1.4728754758834839
51740,2021,6.278029918670654
51840,2021,5.92338752746582
51197,2021,2.1168065071105957
51685,2021,5.678773403167725
12035,2021,1.8740582466125488
42011,2021,4.2248640060424805
42059,2021,3.5618114471435547
13037,2021,1.5746549367904663
46135,2021,1.5915844440460205
46015,2021,1.2024760246276855
46087,2021,1.5400896072387695
51550,2021,3.584230899810791
51540,2021,4.76352071762085
51830,2021,4.337225437164307
39153,2021,5.459196090698242
39165,2021,4.532944679260254
27003,2021,4.57893705368042
27159,2021,1.4058889150619507
27017,2021,1.3992353677749634
46081,2021,1.5475928783416748
46125,2021,1.659197211265564
46089,2021,1.279449701309204
51720,2021,2.776543617248535
51750,2021,3.575122117996216
13285,2021,2.5032663345336914
39149,2021,2.8242239952087402
39115,2021,2.6409480571746826
39051,2021,3.0681896209716797
27111,2021,1.6240580081939697
27035,2021,1.3880484104156494
27043,2021,1.8521782159805298
47047,2021,2.1875507831573486
46109,2021,1.4342626333236694
13087,2021,1.6448746919631958
13057,2021,3.4674012660980225
55045,2021,1.9851309061050415
55071,2021,2.5644853115081787
27083,2021,1.6051020622253418
27087,2021,1.4362245798110962
27085,2021,2.076375722885132
27091,2021,1.8429765701293945
46069,2021,1.1337264776229858
47131,2021,2.3609721660614014
46061,2021,1.4773166179656982
13147,2021,2.545490264892578
19051,2021,1.724406361579895
19125,2021,1.9921308755874634
18033,2021,2.9823076725006104
39145,2021,2.7599523067474365
39129,2021,3.026648759841919
27135,2021,1.213222622871399
27081,2021,1.4103144407272339
27121,2021,1.6506273746490479
46021,2021,1.264387607574463
47109,2021,1.7755573987960815
46017,2021,1.1497485637664795
18043,2021,3.8192315101623535
19187,2021,2.0090689659118652
19173,2021,1.8579964637756348
39131,2021,2.6351895332336426
12081,2021,2.5288467407226562
27151,2021,1.7021470069885254
